Maior65Anos,Conjuge,Dependentes,MesesDeContrato,TelefoneFixo,VariasLinhasTelefonicas,ServicoDeInternet,SegurancaOnline,BackupOnline,SeguroNoDispositivo,SuporteTecnico,TVaCabo,StreamingDeFilmes,TipoDeContrato,PagamentoOnline,FormaDePagamento,ContaMensal,Churn
1,Sim,Nao,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,89.85,Nao
0,Nao,Nao,47,Sim,Sim,DSL,Sim,Nao,Sim,Sim,Nao,Nao,DoisAnos,Sim,ChequePapel,65.0,Nao
0,Nao,Nao,2,Sim,Nao,FibraOptica,Sim,Nao,Sim,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,80.45,Nao
0,Nao,Nao,10,Sim,Sim,FibraOptica,Sim,Nao,Nao,Nao,Sim,Sim,Mensalmente,Nao,ChequeDigital,98.55,Sim
0,Sim,Sim,61,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,ChequePapel,24.1,Nao
0,Nao,Nao,5,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,CartaoDeCredito,44.05,Nao
1,Sim,Nao,72,Sim,Sim,FibraOptica,Nao,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,110.8,Nao
1,Sim,Sim,72,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,114.95,Nao
1,Nao,Nao,3,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Nao,Nao,Mensalmente,Nao,ChequePapel,75.05,Nao
0,Sim,Nao,48,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,19.25,Nao
0,Nao,Nao,63,Sim,Nao,FibraOptica,Nao,Nao,Sim,Sim,Sim,Nao,UmAno,Sim,CartaoDeCredito,90.05,Nao
0,Nao,Nao,27,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,56.7,Nao
0,Sim,Sim,70,Sim,Nao,DSL,Sim,Sim,Sim,Nao,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,80.15,Nao
0,Sim,Sim,7,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Nao,Sim,Mensalmente,Sim,CartaoDeCredito,71.35,Nao
0,Nao,Sim,0,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,20.25,Nao
0,Sim,Nao,2,Sim,Nao,FibraOptica,Sim,Sim,Nao,Nao,Sim,Nao,Mensalmente,Nao,ChequeDigital,90.35,Nao
1,Nao,Nao,20,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,98.55,Sim
0,Nao,Nao,66,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,DebitoEmConta,19.7,Nao
0,Nao,Nao,3,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,19.85,Nao
0,Nao,Sim,15,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Nao,Sim,Mensalmente,Sim,DebitoEmConta,85.9,Sim
0,Sim,Sim,72,Sim,Sim,FibraOptica,Sim,Sim,Nao,Sim,Nao,Nao,DoisAnos,Sim,DebitoEmConta,90.35,Nao
0,Nao,Nao,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,20.8,Nao
0,Nao,Nao,22,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Nao,ChequeDigital,89.25,Sim
0,Sim,Nao,3,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,70.3,Sim
0,Sim,Sim,72,Sim,Sim,DSL,Sim,Nao,Sim,Sim,Nao,Nao,DoisAnos,Nao,DebitoEmConta,66.85,Nao
0,Sim,Sim,65,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,19.9,Nao
0,Nao,Nao,11,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,ChequePapel,35.8,Nao
0,Nao,Nao,22,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,78.85,Nao
0,Nao,Nao,14,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,DebitoEmConta,20.4,Nao
0,Nao,Nao,41,Sim,Nao,FibraOptica,Nao,Nao,Nao,Sim,Nao,Nao,Mensalmente,Sim,ChequeDigital,74.25,Nao
0,Sim,Nao,17,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Nao,Sim,UmAno,Nao,ChequePapel,64.8,Nao
0,Nao,Nao,11,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,CartaoDeCredito,20.45,Nao
0,Nao,Nao,15,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,93.35,Sim
0,Nao,Nao,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,19.9,Sim
0,Sim,Nao,5,Sim,Nao,FibraOptica,Sim,Nao,Sim,Nao,Nao,Sim,Mensalmente,Sim,ChequePapel,88.9,Sim
0,Sim,Nao,33,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,UmAno,Sim,ChequeDigital,95.8,Sim
0,Sim,Nao,72,Sim,Sim,FibraOptica,Sim,Sim,Sim,Nao,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,110.65,Nao
0,Sim,Sim,3,Nao,SemServicoTelefonico,DSL,Nao,Sim,Nao,Nao,Nao,Sim,Mensalmente,Nao,ChequePapel,40.3,Nao
0,Nao,Nao,2,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,82.0,Sim
0,Sim,Nao,59,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Nao,Sim,UmAno,Sim,CartaoDeCredito,107.0,Nao
0,Nao,Nao,2,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,45.35,Sim
0,Sim,Sim,71,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,73.35,Nao
0,Sim,Sim,5,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequePapel,44.8,Nao
0,Sim,Sim,27,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,CartaoDeCredito,54.75,Nao
0,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Sim,Nao,Nao,Mensalmente,Sim,ChequeDigital,52.2,Sim
0,Nao,Sim,63,Nao,SemServicoTelefonico,DSL,Sim,Sim,Nao,Sim,Nao,Nao,UmAno,Sim,DebitoEmConta,40.6,Nao
1,Nao,Nao,46,Sim,Sim,FibraOptica,Sim,Sim,Sim,Nao,Sim,Sim,UmAno,Sim,ChequeDigital,110.0,Sim
0,Sim,Sim,72,Sim,Sim,DSL,Sim,Nao,Nao,Nao,Nao,Nao,DoisAnos,Nao,DebitoEmConta,55.3,Nao
0,Sim,Nao,34,Sim,Sim,DSL,Sim,Nao,Nao,Sim,Nao,Nao,Mensalmente,Sim,DebitoEmConta,60.85,Nao
0,Sim,Sim,24,Sim,Sim,DSL,Sim,Sim,Nao,Nao,Sim,Sim,UmAno,Nao,ChequeDigital,78.4,Nao
0,Nao,Nao,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Nao,DoisAnos,Nao,DebitoEmConta,69.65,Nao
0,Sim,Sim,60,Nao,SemServicoTelefonico,DSL,Sim,Nao,Sim,Sim,Sim,Sim,DoisAnos,Nao,CartaoDeCredito,59.85,Nao
0,Nao,Nao,68,Sim,Sim,DSL,Sim,Sim,Sim,Nao,Nao,Sim,UmAno,Sim,CartaoDeCredito,76.9,Nao
0,Sim,Sim,8,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,ChequePapel,19.85,Nao
0,Nao,Sim,34,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Sim,Nao,DoisAnos,Nao,CartaoDeCredito,67.65,Nao
0,Nao,Nao,6,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Nao,CartaoDeCredito,45.0,Nao
0,Sim,Nao,2,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Nao,Sim,Mensalmente,Sim,ChequePapel,64.2,Nao
0,Nao,Nao,31,Sim,Sim,FibraOptica,Nao,Nao,Nao,Sim,Nao,Nao,UmAno,Nao,CartaoDeCredito,81.7,Nao
0,Sim,Sim,20,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,DebitoEmConta,25.55,Nao
0,Sim,Sim,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequeDigital,20.0,Nao
0,Nao,Nao,62,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,UmAno,Sim,ChequeDigital,96.75,Sim
1,Sim,Nao,70,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,DoisAnos,Sim,CartaoDeCredito,75.65,Nao
0,Nao,Nao,10,Sim,Sim,FibraOptica,Nao,Nao,Nao,Sim,Sim,Sim,Mensalmente,Sim,ChequeDigital,98.5,Sim
0,Sim,Sim,39,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,ChequePapel,23.8,Nao
0,Sim,Nao,46,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Sim,Nao,DoisAnos,Sim,CartaoDeCredito,64.2,Nao
0,Nao,Nao,6,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,85.35,Sim
0,Sim,Sim,72,Sim,Sim,DSL,Nao,Nao,Sim,Nao,Sim,Sim,DoisAnos,Sim,DebitoEmConta,76.8,Nao
0,Nao,Nao,18,Sim,Nao,DSL,Nao,Nao,Sim,Sim,Nao,Nao,Mensalmente,Nao,CartaoDeCredito,55.2,Nao
0,Sim,Nao,71,Sim,Sim,FibraOptica,Sim,Nao,Sim,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,108.55,Nao
0,Sim,Nao,40,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,101.3,Sim
0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,69.55,Sim
0,Nao,Nao,58,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,UmAno,Sim,DebitoEmConta,103.25,Sim
0,Nao,Nao,70,Sim,Sim,FibraOptica,Sim,Nao,Nao,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,104.0,Sim
0,Sim,Nao,42,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequeDigital,25.25,Nao
0,Sim,Sim,34,Nao,SemServicoTelefonico,DSL,Sim,Nao,Nao,Nao,Nao,Nao,UmAno,Nao,DebitoEmConta,30.4,Nao
1,Nao,Nao,5,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,DebitoEmConta,20.05,Nao
0,Nao,Nao,25,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,ChequePapel,84.6,Nao
0,Nao,Nao,2,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Nao,Sim,Mensalmente,Sim,ChequePapel,86.2,Sim
0,Sim,Sim,55,Sim,Nao,FibraOptica,Nao,Sim,Sim,Sim,Sim,Sim,UmAno,Sim,DebitoEmConta,103.7,Nao
0,Sim,Nao,21,Sim,Sim,FibraOptica,Nao,Sim,Sim,Sim,Sim,Sim,Mensalmente,Sim,ChequeDigital,111.2,Sim
0,Sim,Nao,70,Sim,Sim,FibraOptica,Sim,Sim,Nao,Sim,Nao,Nao,DoisAnos,Sim,CartaoDeCredito,88.0,Nao
0,Sim,Nao,61,Sim,Sim,FibraOptica,Nao,Nao,Sim,Sim,Sim,Sim,Mensalmente,Sim,ChequeDigital,106.35,Nao
0,Sim,Sim,43,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,79.15,Nao
0,Nao,Nao,47,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,UmAno,Sim,ChequeDigital,103.1,Nao
0,Nao,Nao,5,Sim,Nao,DSL,Nao,Nao,Sim,Sim,Sim,Nao,Mensalmente,Sim,CartaoDeCredito,63.95,Nao
0,Nao,Nao,62,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,CartaoDeCredito,25.8,Nao
0,Sim,Sim,16,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Sim,Nao,Mensalmente,Sim,CartaoDeCredito,89.45,Sim
1,Sim,Nao,7,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,DebitoEmConta,95.6,Sim
0,Sim,Sim,14,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,25.55,Nao
0,Sim,Sim,60,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Sim,Nao,UmAno,Nao,ChequeDigital,90.95,Sim
0,Sim,Sim,34,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Sim,Sim,Nao,Mensalmente,Sim,ChequeDigital,44.85,Nao
0,Sim,Nao,50,Sim,Sim,FibraOptica,Sim,Sim,Nao,Sim,Sim,Sim,UmAno,Nao,ChequeDigital,108.55,Sim
0,Sim,Sim,38,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,CartaoDeCredito,25.05,Nao
0,Sim,Sim,70,Sim,Nao,DSL,Sim,Sim,Sim,Sim,Nao,Sim,UmAno,Nao,CartaoDeCredito,74.1,Nao
0,Sim,Sim,37,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,88.8,Nao
1,Nao,Nao,4,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,78.85,Sim
1,Sim,Sim,60,Sim,Sim,FibraOptica,Sim,Sim,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,93.25,Nao
0,Sim,Sim,62,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Nao,Sim,UmAno,Nao,CartaoDeCredito,71.4,Nao
0,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequePapel,44.4,Sim
0,Nao,Nao,36,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Sim,Sim,Mensalmente,Sim,CartaoDeCredito,79.2,Nao
0,Nao,Nao,44,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,CartaoDeCredito,20.4,Nao
1,Nao,Nao,55,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,UmAno,Sim,ChequeDigital,100.0,Sim
0,Sim,Nao,72,Sim,Sim,FibraOptica,Sim,Nao,Sim,Nao,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,105.0,Nao
0,Sim,Sim,12,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,DebitoEmConta,19.8,Sim
0,Nao,Nao,13,Nao,SemServicoTelefonico,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,DebitoEmConta,30.85,Nao
0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,89.9,Sim
0,Sim,Sim,15,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequePapel,20.55,Nao
0,Nao,Nao,65,Sim,Nao,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,84.85,Nao
0,Sim,Sim,12,Nao,SemServicoTelefonico,DSL,Sim,Nao,Nao,Sim,Nao,Nao,UmAno,Nao,CartaoDeCredito,33.15,Nao
0,Sim,Nao,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,92.0,Nao
0,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Nao,CartaoDeCredito,89.8,Nao
0,Sim,Sim,72,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,115.8,Nao
0,Nao,Sim,52,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Sim,Sim,DoisAnos,Sim,ChequePapel,85.15,Nao
0,Nao,Nao,2,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,24.85,Nao
0,Nao,Nao,5,Sim,Nao,DSL,Sim,Nao,Nao,Sim,Sim,Nao,Mensalmente,Sim,ChequeDigital,64.35,Nao
0,Nao,Nao,68,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,CartaoDeCredito,20.5,Nao
0,Nao,Sim,62,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,UmAno,Sim,ChequeDigital,100.15,Sim
0,Nao,Nao,72,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Sim,Sim,DoisAnos,Nao,CartaoDeCredito,86.05,Nao
0,Nao,Nao,1,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,50.8,Sim
0,Sim,Nao,66,Sim,Sim,FibraOptica,Sim,Sim,Nao,Sim,Nao,Nao,UmAno,Nao,ChequeDigital,89.0,Nao
0,Sim,Sim,72,Nao,SemServicoTelefonico,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,64.8,Nao
0,Nao,Nao,26,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,CartaoDeCredito,19.8,Nao
0,Sim,Sim,64,Sim,Sim,FibraOptica,Sim,Nao,Sim,Nao,Nao,Sim,DoisAnos,Nao,DebitoEmConta,93.4,Nao
1,Sim,Nao,20,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,73.65,Sim
0,Nao,Nao,3,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,95.1,Sim
0,Nao,Nao,22,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,CartaoDeCredito,94.65,Sim
0,Sim,Nao,4,Sim,Nao,FibraOptica,Nao,Nao,Sim,Sim,Nao,Nao,Mensalmente,Sim,ChequePapel,80.6,Sim
0,Sim,Nao,62,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Sim,Sim,Nao,DoisAnos,Sim,DebitoEmConta,39.0,Nao
0,Nao,Nao,5,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequePapel,20.5,Nao
0,Sim,Nao,59,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Sim,UmAno,Nao,ChequeDigital,85.55,Sim
0,Nao,Sim,3,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,ChequePapel,26.4,Nao
0,Sim,Nao,72,Sim,Sim,FibraOptica,Sim,Nao,Sim,Sim,Sim,Nao,DoisAnos,Sim,DebitoEmConta,98.2,Nao
0,Sim,Sim,57,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,UmAno,Sim,CartaoDeCredito,97.55,Nao
0,Nao,Sim,66,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,CartaoDeCredito,19.95,Nao
0,Nao,Nao,60,Nao,SemServicoTelefonico,DSL,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,50.8,Sim
0,Nao,Sim,45,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,DoisAnos,Nao,DebitoEmConta,99.7,Nao
0,Nao,Nao,3,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,CartaoDeCredito,34.8,Nao
0,Nao,Nao,15,Sim,Nao,FibraOptica,Sim,Nao,Sim,Sim,Sim,Sim,Mensalmente,Nao,ChequeDigital,105.1,Sim
0,Nao,Sim,51,Nao,SemServicoTelefonico,DSL,Sim,Nao,Sim,Sim,Sim,Sim,UmAno,Nao,DebitoEmConta,60.15,Nao
0,Nao,Nao,60,Sim,Sim,DSL,Sim,Nao,Sim,Sim,Nao,Nao,UmAno,Nao,ChequeDigital,64.75,Nao
0,Nao,Nao,33,Sim,Sim,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,DebitoEmConta,54.65,Nao
0,Nao,Nao,10,Sim,Nao,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,Mensalmente,Sim,ChequeDigital,110.1,Sim
1,Nao,Nao,26,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,CartaoDeCredito,19.3,Nao
0,Nao,Nao,6,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Nao,Sim,Mensalmente,Nao,ChequeDigital,83.9,Sim
0,Sim,Nao,67,Sim,Sim,FibraOptica,Sim,Nao,Sim,Sim,Sim,Sim,UmAno,Sim,ChequeDigital,111.25,Nao
0,Sim,Sim,49,Nao,SemServicoTelefonico,DSL,Sim,Nao,Nao,Sim,Nao,Nao,UmAno,Sim,CartaoDeCredito,35.8,Nao
0,Nao,Nao,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequePapel,20.05,Nao
1,Nao,Nao,7,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,84.35,Nao
1,Nao,Nao,27,Sim,Sim,FibraOptica,Sim,Sim,Sim,Nao,Sim,Sim,UmAno,Sim,DebitoEmConta,110.5,Nao
0,Sim,Sim,37,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,UmAno,Nao,CartaoDeCredito,91.2,Nao
0,Sim,Sim,63,Sim,Sim,FibraOptica,Sim,Sim,Sim,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,100.55,Sim
0,Sim,Sim,31,Sim,Sim,FibraOptica,Sim,Nao,Sim,Sim,Nao,Nao,Mensalmente,Nao,ChequeDigital,89.3,Nao
0,Sim,Sim,50,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,DebitoEmConta,103.85,Sim
1,Nao,Nao,32,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Nao,Nao,Mensalmente,Sim,CartaoDeCredito,81.1,Nao
0,Nao,Nao,1,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,24.6,Sim
0,Sim,Nao,63,Sim,Sim,FibraOptica,Nao,Nao,Nao,Sim,Nao,Nao,UmAno,Sim,CartaoDeCredito,81.2,Nao
0,Nao,Nao,30,Sim,Sim,FibraOptica,Sim,Sim,Nao,Nao,Nao,Sim,Mensalmente,Sim,CartaoDeCredito,94.3,Nao
0,Sim,Nao,71,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,116.1,Nao
0,Nao,Nao,53,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,DoisAnos,Nao,ChequeDigital,105.55,Nao
0,Nao,Nao,12,Sim,Nao,FibraOptica,Sim,Nao,Nao,Sim,Sim,Sim,Mensalmente,Sim,DebitoEmConta,98.9,Sim
0,Sim,Nao,50,Sim,Sim,FibraOptica,Sim,Sim,Nao,Nao,Nao,Sim,Mensalmente,Sim,CartaoDeCredito,94.4,Nao
0,Nao,Nao,2,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,19.5,Nao
